6/7/2021:4:43:27 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"useredit","email":"emailTest@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:29:39 | ::ffff:192.168.43.152 | GET | /product/category | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":20,"name":"gamis wanita","image":"public/images/category/2021-08-06T02:29:39.539Z-user.png","createdAt":"2021-08-06T02:29:39.560Z","updatedAt":"2021-08-06T02:29:39.560Z"},{"id":19,"name":"gamis","image":"public/images/category/2021-08-05T01:10:51.819Z-5f9d591f-54e0-4f48-99c8-33e5ab47c871 2.png","createdAt":"2021-08-05T00:59:18.296Z","updatedAt":"2021-08-05T01:10:56.525Z"},{"id":3,"name":"koko","image":"public/images/category/2021-08-04T15:27:07.128Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","createdAt":"2021-08-04T15:27:07.161Z","updatedAt":"2021-08-04T15:27:07.161Z"},{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-08-04T15:15:49.020Z","updatedAt":"2021-08-04T15:15:49.053Z"}]}
6/7/2021:9:29:39 | ::ffff:192.168.43.152 | GET | /product/category | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":20,"name":"gamis wanita","image":"public/images/category/2021-08-06T02:29:39.539Z-user.png","createdAt":"2021-08-06T02:29:39.560Z","updatedAt":"2021-08-06T02:29:39.560Z"},{"id":19,"name":"gamis","image":"public/images/category/2021-08-05T01:10:51.819Z-5f9d591f-54e0-4f48-99c8-33e5ab47c871 2.png","createdAt":"2021-08-05T00:59:18.296Z","updatedAt":"2021-08-05T01:10:56.525Z"},{"id":3,"name":"koko","image":"public/images/category/2021-08-04T15:27:07.128Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","createdAt":"2021-08-04T15:27:07.161Z","updatedAt":"2021-08-04T15:27:07.161Z"},{"id":1,"name":"baju-muslim","image":"public/images/blank.jpg","createdAt":"2021-08-04T15:15:49.020Z","updatedAt":"2021-08-04T15:15:49.053Z"}]}
6/7/2021:9:30:20 | ::ffff:192.168.43.152 | POST | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add product is success","data":[]}
6/7/2021:9:30:24 | ::ffff:192.168.43.152 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}},{"id":11,"name":"kemeja Koko kartun","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-06T02:28:30.625Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:9:30:24 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:30:34 | ::ffff:192.168.43.152 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}},{"id":11,"name":"kemeja Koko kartun","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-06T02:28:30.625Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:9:30:34 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":401,"description":"Unauthorized","isError":true,"message":"jwt malformed","data":[]}
6/7/2021:9:31:02 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":200,"description":"OK","isError":true,"message":"login gagal!","data":[]}
6/7/2021:9:31:06 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"login berhasil!","data":[{"token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZ3VzdGlhbmE4ODJAZ21haWwuY29tIiwicm9sZXMiOiJhZG1pbiIsImlhdCI6MTYyODIxNzA2NywiZXhwIjoxNjI4MzAzNDY3fQ.aVi1bop1BoPiSAaU49DYd2mbjcK0-hAb160EID_xbbw","image":"public/images/blank.jpg"}]}
6/7/2021:9:31:07 | ::ffff:192.168.43.152 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}},{"id":11,"name":"kemeja Koko kartun","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-06T02:28:30.625Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:9:31:07 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:18:53:32 | ::ffff:192.168.43.152 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}},{"id":11,"name":"kemeja Koko kartun","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-06T02:28:30.625Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:18:53:32 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":401,"description":"Unauthorized","isError":true,"message":"jwt malformed","data":[]}
6/7/2021:18:54:58 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":500,"description":"Internal Server Error","isError":true,"message":"WHERE parameter \"email\" has invalid \"undefined\" value","data":[]}
6/7/2021:18:57:37 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":500,"description":"Internal Server Error","isError":true,"message":"WHERE parameter \"email\" has invalid \"undefined\" value","data":[]}
6/7/2021:19:3:38 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":500,"description":"Internal Server Error","isError":true,"message":"WHERE parameter \"email\" has invalid \"undefined\" value","data":[]}
6/7/2021:19:10:56 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":500,"description":"Internal Server Error","isError":true,"message":"WHERE parameter \"email\" has invalid \"undefined\" value","data":[]}
6/7/2021:19:11:50 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":200,"description":"OK","isError":true,"message":"login gagal!","data":[]}
6/7/2021:19:11:59 | ::ffff:192.168.43.152 | POST | /login | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"login berhasil!","data":[{"token_key":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyIjoiZ3VzdGlhbmE4ODJAZ21haWwuY29tIiwicm9sZXMiOiJhZG1pbiIsImlhdCI6MTYyODI1MTkxOSwiZXhwIjoxNjI4MzM4MzE5fQ.Cd-LyXj8UCmwNEibuJZF07bnMbU7Ecwy4Ve766JEVmY","image":"public/images/blank.jpg"}]}
6/7/2021:19:13:08 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:13:08 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"empty bag, please choose one product","data":[]}
6/7/2021:19:13:12 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:13:12 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}},{"id":11,"name":"kemeja Koko kartun","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-06T02:28:30.625Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:19:13:14 | ::ffff:192.168.43.152 | GET | /product/12 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","category_id":3,"price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}}]}
6/7/2021:19:13:14 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:13:16 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:13:24 | ::ffff:192.168.43.152 | GET | /product/12 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","category_id":3,"price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}}]}
6/7/2021:19:13:24 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:13:26 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:13:32 | ::ffff:192.168.43.152 | GET | /product/12 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","category_id":3,"price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}}]}
6/7/2021:19:13:32 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:13:46 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:14:34 | ::ffff:192.168.43.152 | GET | /product/12 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","category_id":3,"price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}}]}
6/7/2021:19:14:34 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:14:36 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:15:13 | ::ffff:192.168.43.152 | GET | /product/12 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"name":"baju koko pria","category_id":3,"price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-06T02:30:20.327Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<p>baju koko pria</p>","createdAt":"2021-08-06T02:30:20.359Z","updatedAt":"2021-08-06T02:30:20.359Z","categories":{"name":"koko","id":3}}]}
6/7/2021:19:15:13 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:19:15:14 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:15:16 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:15:17 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:19:15:19 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
